totalX,totalY,touchX,touchY,targetX,targetY,timeStart,timeEnd,expID,name,age,hand,thumb,gender
360,640,316,469,324,461,1522690826024,1522690826687,1,"User 1",25,Right,6,Man
360,640,254,313,252,323,1522690827124,1522690827651,2,"User 1",25,Right,6,Man
360,640,356,213,259,629,1522690828055,1522690846260,3,"User 1",25,Right,6,Man
360,640,84,423,80,415,1522690846680,1522690847512,4,"User 1",25,Right,6,Man
360,640,113,510,108,532,1522690847915,1522690848783,5,"User 1",25,Right,6,Man
360,640,316,69,324,106,1522690849185,1522690849815,6,"User 1",25,Right,6,Man
360,640,247,53,245,50,1522690850218,1522690851040,7,"User 1",25,Right,6,Man
360,640,48,468,36,461,1522690851444,1522690852164,8,"User 1",25,Right,6,Man
360,640,327,317,336,319,1522690852575,1522690853014,9,"User 1",25,Right,6,Man
360,640,43,181,32,176,1522690853416,1522690854001,10,"User 1",25,Right,6,Man
360,640,326,332,324,319,1522690854404,1522690854927,11,"User 1",25,Right,6,Man
360,640,175,96,180,106,1522690855330,1522690855895,12,"User 1",25,Right,6,Man
360,640,169,576,157,577,1522690856298,1522690857027,13,"User 1",25,Right,6,Man
360,640,38,254,26,269,1522690857429,1522690857935,14,"User 1",25,Right,6,Man
360,640,84,118,108,106,1522690858338,1522690858929,15,"User 1",25,Right,6,Man
360,640,79,530,53,528,1522690859332,1522690859990,16,"User 1",25,Right,6,Man
360,640,96,487,108,461,1522690860393,1522690860932,17,"User 1",25,Right,6,Man
360,640,24,433,13,414,1522690861336,1522690861920,18,"User 1",25,Right,6,Man
360,640,316,584,324,603,1522690862322,1522690862927,19,"User 1",25,Right,6,Man
360,640,212,149,207,138,1522690863330,1522690863866,20,"User 1",25,Right,6,Man
360,640,54,321,39,336,1522690864268,1522690864698,21,"User 1",25,Right,6,Man
360,640,114,49,108,35,1522690865100,1522690865841,22,"User 1",25,Right,6,Man
360,640,272,530,251,530,1522690866244,1522690866774,23,"User 1",25,Right,6,Man
360,640,218,498,180,461,1522690867177,1522690867649,24,"User 1",25,Right,6,Man
360,640,118,311,101,296,1522690868052,1522690868433,25,"User 1",25,Right,6,Man
360,640,82,469,65,494,1522690868836,1522690869425,26,"User 1",25,Right,6,Man
360,640,50,66,36,35,1522690869827,1522690870646,27,"User 1",25,Right,6,Man
360,640,303,87,290,74,1522690871049,1522690871675,28,"User 1",25,Right,6,Man
360,640,187,401,180,390,1522690872078,1522690872563,29,"User 1",25,Right,6,Man
360,640,54,249,36,248,1522690872966,1522690873526,30,"User 1",25,Right,6,Man
360,640,132,189,130,188,1522690873929,1522690874385,31,"User 1",25,Right,6,Man
360,640,237,381,216,379,1522690874787,1522690875165,32,"User 1",25,Right,6,Man
360,640,256,187,252,177,1522690875568,1522690875948,33,"User 1",25,Right,6,Man
360,640,57,201,36,177,1522690876351,1522690876889,34,"User 1",25,Right,6,Man
360,640,302,405,324,390,1522690877293,1522690877762,35,"User 1",25,Right,6,Man
360,640,102,167,108,177,1522690878165,1522690878600,36,"User 1",25,Right,6,Man
360,640,132,547,108,603,1522690879003,1522690879770,37,"User 1",25,Right,6,Man
360,640,336,205,328,204,1522690880178,1522690880594,38,"User 1",25,Right,6,Man
360,640,184,515,177,480,1522690880997,1522690881471,39,"User 1",25,Right,6,Man
360,640,156,595,158,615,1522690881874,1522690883728,40,"User 1",25,Right,6,Man
360,640,105,238,108,248,1522690884131,1522690884625,41,"User 1",25,Right,6,Man
360,640,119,429,117,410,1522690885028,1522690885520,42,"User 1",25,Right,6,Man
360,640,297,286,271,278,1522690885922,1522690886304,43,"User 1",25,Right,6,Man
360,640,90,210,89,207,1522690886707,1522690887182,44,"User 1",25,Right,6,Man
360,640,325,424,345,409,1522690887584,1522690888032,45,"User 1",25,Right,6,Man
360,640,311,537,324,532,1522690888435,1522690888899,46,"User 1",25,Right,6,Man
360,640,195,163,193,181,1522690889301,1522690889704,47,"User 1",25,Right,6,Man
360,640,227,193,221,207,1522690890106,1522690890496,48,"User 1",25,Right,6,Man
360,640,79,183,79,185,1522690890899,1522690891345,49,"User 1",25,Right,6,Man
360,640,158,60,180,35,1522690891747,1522690892311,50,"User 1",25,Right,6,Man
360,640,128,398,108,390,1522690892714,1522690893177,51,"User 1",25,Right,6,Man
360,640,86,267,54,262,1522690893580,1522690894013,52,"User 1",25,Right,6,Man
360,640,262,494,252,461,1522690894415,1522690894889,53,"User 1",25,Right,6,Man
360,640,72,471,41,481,1522690895292,1522690895962,54,"User 1",25,Right,6,Man
360,640,42,379,36,390,1522690896364,1522690896861,55,"User 1",25,Right,6,Man
360,640,263,93,252,106,1522690897264,1522690898330,56,"User 1",25,Right,6,Man
360,640,282,198,274,186,1522690898734,1522690899165,57,"User 1",25,Right,6,Man
360,640,217,333,216,315,1522690899570,1522690899941,58,"User 1",25,Right,6,Man
360,640,30,87,20,68,1522690900347,1522690900838,59,"User 1",25,Right,6,Man
360,640,55,224,67,221,1522690901241,1522690901716,60,"User 1",25,Right,6,Man
360,640,290,358,293,338,1522690902118,1522690902445,61,"User 1",25,Right,6,Man
360,640,352,346,355,333,1522690902847,1522690903959,62,"User 1",25,Right,6,Man
360,640,187,97,209,90,1522690904362,1522690904913,63,"User 1",25,Right,6,Man
360,640,37,399,25,380,1522690905326,1522690905887,64,"User 1",25,Right,6,Man
360,640,338,180,324,177,1522690906289,1522690906733,65,"User 1",25,Right,6,Man
360,640,55,115,36,106,1522690907135,1522690907740,66,"User 1",25,Right,6,Man
360,640,213,33,223,21,1522690908142,1522690908641,67,"User 1",25,Right,6,Man
360,640,269,482,263,505,1522690909044,1522690909455,68,"User 1",25,Right,6,Man
360,640,194,536,180,532,1522690909858,1522690910348,69,"User 1",25,Right,6,Man
360,640,208,223,180,248,1522690910751,1522690911120,70,"User 1",25,Right,6,Man
360,640,45,267,14,271,1522690911522,1522690912007,71,"User 1",25,Right,6,Man
360,640,323,257,324,248,1522690912409,1522690912867,72,"User 1",25,Right,6,Man
360,640,184,153,180,177,1522690913269,1522690913769,73,"User 1",25,Right,6,Man
360,640,173,318,180,319,1522690914172,1522690914576,74,"User 1",25,Right,6,Man
360,640,203,365,202,339,1522690914979,1522690915400,75,"User 1",25,Right,6,Man
360,640,169,495,162,520,1522690915802,1522690916269,76,"User 1",25,Right,6,Man
360,640,60,376,47,365,1522690916672,1522690917181,77,"User 1",25,Right,6,Man
360,640,45,75,29,71,1522690917590,1522690918185,78,"User 1",25,Right,6,Man
360,640,300,443,203,627,1522690918588,1522690922458,79,"User 1",25,Right,6,Man
360,640,262,283,252,319,1522690922860,1522690923540,80,"User 1",25,Right,6,Man
360,640,323,58,324,35,1522690923944,1522690924693,81,"User 1",25,Right,6,Man
360,640,324,331,338,345,1522690925096,1522690925537,82,"User 1",25,Right,6,Man
360,640,150,60,170,20,1522690925941,1522690926461,83,"User 1",25,Right,6,Man
360,640,180,580,180,603,1522690926863,1522690927690,84,"User 1",25,Right,6,Man
360,640,55,310,36,319,1522690928093,1522690928609,85,"User 1",25,Right,6,Man
360,640,96,160,77,175,1522690929011,1522690929503,86,"User 1",25,Right,6,Man
360,640,49,175,50,176,1522690929906,1522690930510,87,"User 1",25,Right,6,Man
360,640,200,574,210,575,1522690930912,1522690931509,88,"User 1",25,Right,6,Man
360,640,57,518,36,532,1522690931912,1522690932642,89,"User 1",25,Right,6,Man
360,640,138,578,133,605,1522690933045,1522690933711,90,"User 1",25,Right,6,Man
360,640,66,242,78,258,1522690934114,1522690934569,91,"User 1",25,Right,6,Man
360,640,212,100,188,76,1522690934971,1522690935576,92,"User 1",25,Right,6,Man
360,640,274,222,266,210,1522690935979,1522690936390,93,"User 1",25,Right,6,Man
360,640,245,543,207,561,1522690936792,1522690937303,94,"User 1",25,Right,6,Man
360,640,294,252,280,251,1522690937706,1522690938125,95,"User 1",25,Right,6,Man
360,640,320,395,326,386,1522690938528,1522690939026,96,"User 1",25,Right,6,Man
360,640,46,127,10,128,1522690939429,1522690940017,97,"User 1",25,Right,6,Man
360,640,54,21,47,3,1522690940420,1522690941453,98,"User 1",25,Right,6,Man
360,640,39,568,13,604,1522690941855,1522690942951,99,"User 1",25,Right,6,Man
360,640,44,567,13,604,1522690941855,1522690943022,100,"User 1",25,Right,6,Man
360,640,233,54,252,35,1522690943424,1522690943935,101,"User 1",25,Right,6,Man
360,640,52,593,36,603,1522690944338,1522690945535,102,"User 1",25,Right,6,Man
360,640,257,66,262,48,1522690945938,1522690946476,103,"User 1",25,Right,6,Man
360,640,292,120,314,145,1522690946878,1522690947429,104,"User 1",25,Right,6,Man
360,640,93,368,76,368,1522690947832,1522690948248,105,"User 1",25,Right,6,Man
360,640,229,292,252,390,1522690948650,1522690949021,106,"User 1",25,Right,6,Man
360,640,201,274,330,92,1522690949424,1522690949746,107,"User 1",25,Right,6,Man
360,640,342,149,229,632,1522690950149,1522690951375,108,"User 1",25,Right,6,Man
360,640,266,252,252,248,1522690951777,1522690952388,109,"User 1",25,Right,6,Man
360,640,197,321,108,319,1522690952790,1522690952927,110,"User 1",25,Right,6,Man
360,640,220,351,252,603,1522690953329,1522690954229,111,"User 1",25,Right,6,Man
360,640,244,291,356,194,1522690954631,1522690954981,112,"User 1",25,Right,6,Man
360,640,242,308,62,420,1522690955391,1522690955741,113,"User 1",25,Right,6,Man
360,640,233,315,265,492,1522690956144,1522690956447,114,"User 1",25,Right,6,Man
360,640,233,320,144,534,1522690956850,1522690957157,115,"User 1",25,Right,6,Man
360,640,249,452,231,443,1522691116353,1522691116966,1,"User 2",25,Right,6,Man
360,640,240,432,231,443,1522691116353,1522691117104,2,"User 2",25,Right,6,Man
360,640,142,430,152,422,1522691117508,1522691118004,3,"User 2",25,Right,6,Man
360,640,316,344,292,346,1522691118406,1522691118824,4,"User 2",25,Right,6,Man
360,640,356,522,70,524,1522691119225,1522691119900,5,"User 2",25,Right,6,Man
360,640,354,536,70,524,1522691119225,1522691119944,6,"User 2",25,Right,6,Man
360,640,330,522,324,532,1522691120346,1522691120856,7,"User 2",25,Right,6,Man
360,640,346,323,323,333,1522691121259,1522691121728,8,"User 2",25,Right,6,Man
360,640,89,510,76,522,1522691122130,1522691122771,9,"User 2",25,Right,6,Man
360,640,336,90,338,82,1522691123173,1522691124604,10,"User 2",25,Right,6,Man
360,640,348,317,336,307,1522691125007,1522691125662,11,"User 2",25,Right,6,Man
360,640,177,568,192,545,1522691126066,1522691126622,12,"User 2",25,Right,6,Man
360,640,110,530,108,532,1522691127024,1522691127554,13,"User 2",25,Right,6,Man
360,640,47,385,36,390,1522691127956,1522691128499,14,"User 2",25,Right,6,Man
360,640,313,603,309,604,1522691128902,1522691129533,15,"User 2",25,Right,6,Man
360,640,113,461,108,461,1522691129935,1522691130429,16,"User 2",25,Right,6,Man
360,640,65,507,36,532,1522691130833,1522691131448,17,"User 2",25,Right,6,Man
360,640,55,155,56,186,1522691131851,1522691132459,18,"User 2",25,Right,6,Man
360,640,174,37,180,35,1522691132863,1522691133398,19,"User 2",25,Right,6,Man
360,640,256,333,252,319,1522691133801,1522691134193,20,"User 2",25,Right,6,Man
360,640,105,341,112,307,1522691134595,1522691135036,21,"User 2",25,Right,6,Man
360,640,82,178,65,168,1522691135442,1522691135938,22,"User 2",25,Right,6,Man
360,640,331,318,321,317,1522691136340,1522691136813,23,"User 2",25,Right,6,Man
360,640,343,267,338,258,1522691137216,1522691137952,24,"User 2",25,Right,6,Man
360,640,175,391,173,373,1522691138356,1522691138838,25,"User 2",25,Right,6,Man
360,640,262,243,252,248,1522691139241,1522691139705,26,"User 2",25,Right,6,Man
360,640,111,516,98,503,1522691140107,1522691140710,27,"User 2",25,Right,6,Man
360,640,156,607,154,600,1522691141113,1522691141732,28,"User 2",25,Right,6,Man
360,640,47,246,61,241,1522691142137,1522691142648,29,"User 2",25,Right,6,Man
360,640,231,18,234,33,1522691143050,1522691143670,30,"User 2",25,Right,6,Man
360,640,134,512,128,512,1522691144073,1522691144593,31,"User 2",25,Right,6,Man
360,640,35,230,25,236,1522691144995,1522691145593,32,"User 2",25,Right,6,Man
360,640,52,91,36,106,1522691145996,1522691146535,33,"User 2",25,Right,6,Man
360,640,260,615,252,603,1522691146939,1522691147691,34,"User 2",25,Right,6,Man
360,640,52,316,36,319,1522691148093,1522691148536,35,"User 2",25,Right,6,Man
360,640,115,430,80,418,1522691148938,1522691149393,36,"User 2",25,Right,6,Man
360,640,102,265,107,266,1522691149796,1522691150262,37,"User 2",25,Right,6,Man
360,640,350,311,329,297,1522691150666,1522691151113,38,"User 2",25,Right,6,Man
360,640,214,250,199,226,1522691151516,1522691151993,39,"User 2",25,Right,6,Man
360,640,141,594,108,603,1522691152396,1522691153071,40,"User 2",25,Right,6,Man
360,640,230,10,252,35,1522691153474,1522691154112,41,"User 2",25,Right,6,Man
360,640,109,631,102,631,1522691154517,1522691155268,42,"User 2",25,Right,6,Man
360,640,163,561,158,590,1522691157424,1522691158423,43,"User 2",25,Right,6,Man
360,640,91,97,108,106,1522691158826,1522691159479,44,"User 2",25,Right,6,Man
360,640,302,7,270,0,1522691159882,1522691160640,45,"User 2",25,Right,6,Man
360,640,198,435,210,445,1522691161044,1522691161678,46,"User 2",25,Right,6,Man
360,640,268,464,252,461,1522691162081,1522691162630,47,"User 2",25,Right,6,Man
360,640,143,331,150,329,1522691163036,1522691163429,48,"User 2",25,Right,6,Man
360,640,209,570,183,603,1522691163831,1522691164471,49,"User 2",25,Right,6,Man
360,640,328,292,307,272,1522691164874,1522691165356,50,"User 2",25,Right,6,Man
360,640,309,360,303,368,1522691165759,1522691166280,51,"User 2",25,Right,6,Man
360,640,192,167,192,173,1522691166682,1522691167216,52,"User 2",25,Right,6,Man
360,640,84,342,108,319,1522691167619,1522691168048,53,"User 2",25,Right,6,Man
360,640,222,568,220,545,1522691168453,1522691169050,54,"User 2",25,Right,6,Man
360,640,186,373,180,390,1522691169453,1522691169850,55,"User 2",25,Right,6,Man
360,640,106,388,108,390,1522691170253,1522691170690,56,"User 2",25,Right,6,Man
360,640,173,338,180,319,1522691171092,1522691171491,57,"User 2",25,Right,6,Man
360,640,270,173,252,177,1522691171897,1522691172380,58,"User 2",25,Right,6,Man
360,640,253,100,252,106,1522691172782,1522691173315,59,"User 2",25,Right,6,Man
360,640,246,528,252,532,1522691173719,1522691174340,60,"User 2",25,Right,6,Man
360,640,137,587,130,608,1522691174744,1522691175610,61,"User 2",25,Right,6,Man
360,640,193,489,196,496,1522691176012,1522691176560,62,"User 2",25,Right,6,Man
360,640,180,98,180,106,1522691176963,1522691177605,63,"User 2",25,Right,6,Man
360,640,278,32,276,39,1522691178008,1522691178563,64,"User 2",25,Right,6,Man
360,640,316,158,324,177,1522691178966,1522691179393,65,"User 2",25,Right,6,Man
360,640,328,355,328,339,1522691179795,1522691180295,66,"User 2",25,Right,6,Man
360,640,195,257,293,632,1522691180698,1522691192776,67,"User 2",25,Right,6,Man
360,640,44,377,13,385,1522691193179,1522691193892,68,"User 2",25,Right,6,Man
360,640,26,382,13,385,1522691193179,1522691194062,69,"User 2",25,Right,6,Man
360,640,298,305,285,321,1522691194465,1522691194784,70,"User 2",25,Right,6,Man
360,640,180,282,9,622,1522691195187,1522691201559,71,"User 2",25,Right,6,Man
360,640,194,245,193,252,1522691201960,1522691202694,72,"User 2",25,Right,6,Man
360,640,325,247,324,248,1522691203097,1522691203573,73,"User 2",25,Right,6,Man
360,640,174,179,180,177,1522691203976,1522691204517,74,"User 2",25,Right,6,Man
360,640,337,33,324,35,1522691204920,1522691205484,75,"User 2",25,Right,6,Man
360,640,76,258,108,248,1522691205886,1522691206392,76,"User 2",25,Right,6,Man
360,640,354,454,324,461,1522691206795,1522691207509,77,"User 2",25,Right,6,Man
360,640,49,58,38,71,1522691207912,1522691208562,78,"User 2",25,Right,6,Man
360,640,234,193,236,189,1522691208965,1522691209455,79,"User 2",25,Right,6,Man
360,640,81,472,61,474,1522691209857,1522691210530,80,"User 2",25,Right,6,Man
360,640,108,25,108,35,1522691210932,1522691211677,81,"User 2",25,Right,6,Man
360,640,181,528,180,532,1522691212080,1522691212673,82,"User 2",25,Right,6,Man
360,640,161,404,146,390,1522691213075,1522691213521,83,"User 2",25,Right,6,Man
360,640,284,399,252,390,1522691213924,1522691214379,84,"User 2",25,Right,6,Man
360,640,142,498,157,508,1522691214782,1522691215311,85,"User 2",25,Right,6,Man
360,640,354,601,36,603,1522691215713,1522691216874,86,"User 2",25,Right,6,Man
360,640,349,260,334,297,1522691217277,1522691218077,87,"User 2",25,Right,6,Man
360,640,181,591,183,618,1522691218480,1522691222860,88,"User 2",25,Right,6,Man
360,640,256,373,261,389,1522691223263,1522691223885,89,"User 2",25,Right,6,Man
360,640,120,173,108,177,1522691224288,1522691225072,90,"User 2",25,Right,6,Man
360,640,92,140,91,163,1522691225475,1522691226072,91,"User 2",25,Right,6,Man
360,640,76,461,67,464,1522691226476,1522691227212,92,"User 2",25,Right,6,Man
360,640,182,463,180,461,1522691227616,1522691228190,93,"User 2",25,Right,6,Man
360,640,351,287,352,271,1522691228593,1522691229396,94,"User 2",25,Right,6,Man
360,640,321,592,324,603,1522691229803,1522691230641,95,"User 2",25,Right,6,Man
360,640,353,257,357,274,1522691231043,1522691231792,96,"User 2",25,Right,6,Man
360,640,35,177,36,177,1522691232197,1522691232855,97,"User 2",25,Right,6,Man
360,640,256,99,249,97,1522691233257,1522691233934,98,"User 2",25,Right,6,Man
360,640,348,82,323,95,1522691234337,1522691234858,99,"User 2",25,Right,6,Man
360,640,45,264,36,248,1522691235261,1522691235810,100,"User 2",25,Right,6,Man
360,640,316,323,324,319,1522691236214,1522691236782,101,"User 2",25,Right,6,Man
360,640,329,109,324,106,1522691237185,1522691237677,102,"User 2",25,Right,6,Man
360,640,173,581,180,603,1522691238081,1522691238875,103,"User 2",25,Right,6,Man
360,640,37,157,50,171,1522691239278,1522691239900,104,"User 2",25,Right,6,Man
360,640,47,449,36,461,1522691240302,1522691240945,105,"User 2",25,Right,6,Man
360,640,41,453,29,457,1522691241348,1522691242019,106,"User 2",25,Right,6,Man
360,640,279,523,266,533,1522691242422,1522691243014,107,"User 2",25,Right,6,Man
360,640,82,12,65,12,1522691243417,1522691244184,108,"User 2",25,Right,6,Man
360,640,243,482,243,492,1522691244587,1522691245131,109,"User 2",25,Right,6,Man
360,640,48,19,36,35,1522691245538,1522691246416,110,"User 2",25,Right,6,Man
360,640,153,48,147,47,1522691246818,1522691247478,111,"User 2",25,Right,6,Man
360,640,178,195,177,201,1522691247881,1522691248374,112,"User 2",25,Right,6,Man
360,640,53,16,45,8,1522691248776,1522691249551,113,"User 2",25,Right,6,Man
360,640,80,456,54,458,1522691249954,1522691250621,114,"User 2",25,Right,6,Man
360,640,319,145,321,148,1522691251023,1522691251748,115,"User 2",25,Right,6,Man
360,640,121,74,123,70,1522890430853,1522890433973,1,User 3,32,Right,2.5,Man
360,640,52,255,36,248,1522890434393,1522890435186,2,User 3,32,Right,2.5,Man
360,640,45,336,36,319,1522890435593,1522890436789,3,User 3,32,Right,2.5,Man
360,640,103,269,108,248,1522890437193,1522890438047,4,User 3,32,Right,2.5,Man
360,640,186,171,180,177,1522890438452,1522890439071,5,User 3,32,Right,2.5,Man
360,640,320,185,55,557,1522890439476,1522890443794,6,User 3,32,Right,2.5,Man
360,640,521,113,180,35,1522890444200,1522890445379,7,User 3,32,Right,2.5,Man
360,640,165,178,159,174,1522890445786,1522890446782,8,User 3,32,Right,2.5,Man
360,640,178,266,68,564,1522890447186,1522890451162,9,User 3,32,Right,2.5,Man
360,640,171,272,217,519,1522890451567,1522890453932,10,User 3,32,Right,2.5,Man
360,640,286,189,183,280,1522890454338,1522890454562,11,User 3,32,Right,2.5,Man
360,640,183,252,252,532,1522890454968,1522890455599,12,User 3,32,Right,2.5,Man
360,640,320,311,324,319,1522890456005,1522890456864,13,User 3,32,Right,2.5,Man
360,640,164,507,158,510,1522890507773,1522890508522,1,User 4,32,Right,665,Man
360,640,212,154,213,151,1522890508943,1522890509708,2,User 4,32,Right,665,Man
360,640,345,152,357,146,1522890510116,1522890510945,3,User 4,32,Right,665,Man
360,640,135,185,129,156,1522890511350,1522890511998,4,User 4,32,Right,665,Man
360,640,340,335,345,319,1522890512403,1522890513097,5,User 4,32,Right,665,Man
360,640,179,465,180,461,1522890513503,1522890514100,6,User 4,32,Right,665,Man
360,640,110,135,108,121,1522890514506,1522890515152,7,User 4,32,Right,665,Man
360,640,132,494,113,490,1522890515557,1522890516139,8,User 4,32,Right,665,Man
360,640,103,465,108,461,1522890516543,1522890517079,9,User 4,32,Right,665,Man
360,640,172,34,173,26,1522890517483,1522890518139,10,User 4,32,Right,665,Man
360,640,283,124,252,106,1522890518544,1522890519053,11,User 4,32,Right,665,Man
360,640,137,544,108,532,1522890519457,1522890520165,12,User 4,32,Right,665,Man
360,640,74,98,65,86,1522890520570,1522890521179,13,User 4,32,Right,665,Man
360,640,109,334,108,319,1522890521585,1522890522062,14,User 4,32,Right,665,Man
360,640,294,115,324,106,1522890522467,1522890523275,15,User 4,32,Right,665,Man
360,640,186,47,180,35,1522890523689,1522890524456,16,User 4,32,Right,665,Man
360,640,26,190,11,176,1522890524861,1522890525444,17,User 4,32,Right,665,Man
360,640,231,333,249,336,1522890525850,1522890526389,18,User 4,32,Right,665,Man
360,640,301,503,306,527,1522890526794,1522890527345,19,User 4,32,Right,665,Man
360,640,339,591,319,624,1522890527751,1522890528332,20,User 4,32,Right,665,Man
360,640,145,589,180,603,1522890528739,1522890529317,21,User 4,32,Right,665,Man
360,640,92,153,108,177,1522890529723,1522890530288,22,User 4,32,Right,665,Man
360,640,167,243,180,248,1522890530693,1522890531166,23,User 4,32,Right,665,Man
360,640,298,329,252,319,1522890531571,1522890532022,24,User 4,32,Right,665,Man
360,640,261,528,230,498,1522890532427,1522890532912,25,User 4,32,Right,665,Man
360,640,43,362,13,366,1522890533318,1522890533842,26,User 4,32,Right,665,Man
360,640,85,209,69,243,1522890534247,1522890534736,27,User 4,32,Right,665,Man
360,640,167,103,169,82,1522890535139,1522890535577,28,User 4,32,Right,665,Man
360,640,86,121,96,131,1522890535982,1522890536422,29,User 4,32,Right,665,Man
360,640,324,554,347,577,1522890536827,1522890537523,30,User 4,32,Right,665,Man
360,640,305,51,324,35,1522890537928,1522890538478,31,User 4,32,Right,665,Man
360,640,138,156,111,145,1522890538897,1522890539316,32,User 4,32,Right,665,Man
360,640,328,432,324,390,1522890539721,1522890540224,33,User 4,32,Right,665,Man
360,640,132,527,139,480,1522890540628,1522890541125,34,User 4,32,Right,665,Man
360,640,61,54,36,35,1522890541529,1522890542110,35,User 4,32,Right,665,Man
360,640,84,587,108,603,1522890542516,1522890543023,36,User 4,32,Right,665,Man
360,640,62,249,36,248,1522890543428,1522890543923,37,User 4,32,Right,665,Man
360,640,237,163,243,155,1522890544329,1522890544776,38,User 4,32,Right,665,Man
360,640,119,139,142,118,1522890545182,1522890545613,39,User 4,32,Right,665,Man
360,640,172,99,180,106,1522890546018,1522890546511,40,User 4,32,Right,665,Man
360,640,214,249,206,250,1522890546915,1522890547361,41,User 4,32,Right,665,Man
360,640,334,218,324,177,1522890547765,1522890548203,42,User 4,32,Right,665,Man
360,640,57,457,36,461,1522890548608,1522890549140,43,User 4,32,Right,665,Man
360,640,129,227,108,248,1522890549546,1522890549997,44,User 4,32,Right,665,Man
360,640,202,54,223,44,1522890550401,1522890551569,45,User 4,32,Right,665,Man
360,640,124,564,126,542,1522890551973,1522890552444,46,User 4,32,Right,665,Man
360,640,312,64,309,80,1522890552849,1522890553344,47,User 4,32,Right,665,Man
360,640,340,400,357,383,1522890553749,1522890554304,48,User 4,32,Right,665,Man
360,640,138,483,139,471,1522890554708,1522890555223,49,User 4,32,Right,665,Man
360,640,245,577,252,603,1522890555627,1522890556160,50,User 4,32,Right,665,Man
360,640,186,116,167,100,1522890556566,1522890557051,51,User 4,32,Right,665,Man
360,640,28,288,1,295,1522890557456,1522890557964,52,User 4,32,Right,665,Man
360,640,282,265,252,248,1522890558369,1522890558785,53,User 4,32,Right,665,Man
360,640,334,569,324,603,1522890559189,1522890559785,54,User 4,32,Right,665,Man
360,640,299,465,295,446,1522890560189,1522890560646,55,User 4,32,Right,665,Man
360,640,343,557,353,562,1522890561051,1522890561564,56,User 4,32,Right,665,Man
360,640,78,122,36,106,1522890561976,1522890562496,57,User 4,32,Right,665,Man
360,640,334,482,324,461,1522890562900,1522890563387,58,User 4,32,Right,665,Man
360,640,106,492,120,485,1522890563792,1522890564282,59,User 4,32,Right,665,Man
360,640,187,119,190,126,1522890564689,1522890565103,60,User 4,32,Right,665,Man
360,640,117,48,108,35,1522890565508,1522890565969,61,User 4,32,Right,665,Man
360,640,189,588,202,622,1522890566374,1522890566896,62,User 4,32,Right,665,Man
360,640,53,308,36,319,1522890567302,1522890567797,63,User 4,32,Right,665,Man
360,640,355,532,324,532,1522890568203,1522890568680,64,User 4,32,Right,665,Man
360,640,107,545,114,533,1522890569085,1522890569614,65,User 4,32,Right,665,Man
360,640,47,430,26,434,1522890570018,1522890570548,66,User 4,32,Right,665,Man
360,640,229,27,228,5,1522890570952,1522890571457,67,User 4,32,Right,665,Man
360,640,260,421,252,390,1522890571863,1522890572237,68,User 4,32,Right,665,Man
360,640,281,371,263,385,1522890572641,1522890573054,69,User 4,32,Right,665,Man
360,640,70,311,89,334,1522890573460,1522890573910,70,User 4,32,Right,665,Man
360,640,137,451,114,404,1522890574313,1522890574818,71,User 4,32,Right,665,Man
360,640,245,539,252,532,1522890575222,1522890575649,72,User 4,32,Right,665,Man
360,640,172,96,108,106,1522890576054,1522890576517,73,User 4,32,Right,665,Man
360,640,191,203,182,184,1522890576921,1522890577303,74,User 4,32,Right,665,Man
360,640,333,334,324,319,1522890577707,1522890578117,75,User 4,32,Right,665,Man
360,640,199,568,220,581,1522890578522,1522890579028,76,User 4,32,Right,665,Man
360,640,55,53,40,17,1522890579433,1522890579896,77,User 4,32,Right,665,Man
360,640,159,266,168,268,1522890580301,1522890580691,78,User 4,32,Right,665,Man
360,640,65,577,36,603,1522890581096,1522890581873,79,User 4,32,Right,665,Man
360,640,204,274,210,262,1522890582278,1522890582654,80,User 4,32,Right,665,Man
360,640,26,96,0,124,1522890583059,1522890583739,81,User 4,32,Right,665,Man
360,640,241,464,252,461,1522890584143,1522890584595,82,User 4,32,Right,665,Man
360,640,46,565,36,532,1522890584998,1522890585469,83,User 4,32,Right,665,Man
360,640,63,369,36,390,1522890585874,1522890586321,84,User 4,32,Right,665,Man
360,640,314,136,344,99,1522890586726,1522890587265,85,User 4,32,Right,665,Man
360,640,70,206,48,233,1522890587669,1522890588105,86,User 4,32,Right,665,Man
360,640,194,427,180,390,1522890588510,1522890588922,87,User 4,32,Right,665,Man
360,640,256,188,252,177,1522890589327,1522890589747,88,User 4,32,Right,665,Man
360,640,46,585,9,602,1522890590152,1522890590883,89,User 4,32,Right,665,Man
360,640,287,409,285,417,1522890591288,1522890591725,90,User 4,32,Right,665,Man
360,640,154,499,141,520,1522890592129,1522890592627,91,User 4,32,Right,665,Man
360,640,223,286,210,302,1522890593031,1522890593481,92,User 4,32,Right,665,Man
360,640,235,609,254,621,1522890593886,1522890594410,93,User 4,32,Right,665,Man
360,640,121,149,94,142,1522890594814,1522890595290,94,User 4,32,Right,665,Man
360,640,244,49,252,35,1522890595694,1522890596437,95,User 4,32,Right,665,Man
360,640,115,138,127,142,1522890596842,1522890597358,96,User 4,32,Right,665,Man
360,640,183,189,180,177,1522890597763,1522890598166,97,User 4,32,Right,665,Man
360,640,254,36,260,29,1522890598571,1522890599027,98,User 4,32,Right,665,Man
360,640,131,241,128,246,1522890599431,1522890599788,99,User 4,32,Right,665,Man
